pageid,title,cleaned_member,intro_text,genres
404283,Kings Of Dark Disco,[],"<p><b>Kings Of Dark Disco</b> er et dansk band.
</p><p>Gruppen blev dannet i marts 2008, og har spillet på danske klubber og festivaler (herunder bl.a. Spot, Vesterbro/Start! Festival, Oppenheimer, Danmarks Grimmeste Festival, Nakkefestival m.fl.)
</p><p>De er tidligere Soundvenue Selected<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden november 2022)"">kilde mangler</span></i>]</sup> og kandidater i P3s KarriereKanonen.<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden november 2022)"">kilde mangler</span></i>]</sup>
</p><p>Bandet udkom i 2009 med debutvinylen – en dobbelt A-sidet 7”. Den var produceret af Lasse Lyngbo og Pato, der sammen har gruppen White Pony.
</p><p>Gruppens debutalbum, <i>Dying At The Disco</i>, udkom d. 14. marts 2011, og det fik kun to ud af seks stjerner i musikmagasinet <i>GAFFA</i>, der kaldte det ""<i>en stiløvelse i dårlig smag</i>"".
</p>",[]
105478,Kira & The Kindred Spirits,"['Kira Skov', 'Jesper Lind', 'Rune Kjeldsen', 'Nicolai Munch-Hansen']","<p><b>Kira &amp; The Kindred Spirits</b> var en dansk rockgruppe dannet i 2001 af forsanger og guitarist Kira Skov. Gruppen spillede rock og var kendt for at være et velfungerende og energisk koncertband. Den blev opløst i 2007.
</p><p>Den musikalske påvirkning stammede fra blandt andet Janis Joplin, Tom Waits, Rolling Stones og Nick Cave.
</p><p>Gruppens sammensætning varierede siden dannelsen. På det første album medvirkede både Laust Sonne og Johan Lei Gellett (der også producerede albummet) således på trommer, ligesom Frederik Damsgård spillede bas på flere numre. Også engelske Orson Wajih har spillet bas i gruppen. De sidste år var besætningen imidlertid konstant, og det var i nedenstående form, at gruppen blev et kendt og respekteret scenenavn.
</p><p>Ved Danish Music Awards 2006 var Skov nomineret til prisen som Årets Sangerinde, og gruppens andet album, <i>This Is Not An Exit</i>, var nomineret til Årets Danske Rock Udgivelse. Igen i 2007 var Skov nomineret itl pårisen for Årets Danske Sangerinde ved DMA.
</p>",['rock']
58994,Kitty Wu,"['Robert Lund', 'Allan Schøneberg', 'Claus Bergmann']","<dl><dd><span typeof=""mw:File""><span></span></span> <i>Der er for få eller ingen kildehenvisninger i denne artikel, hvilket er et problem. Du kan hjælpe ved at angive troværdige kilder til de påstande, som fremføres i artiklen.</i></dd></dl>

<p><b>Kitty Wu</b> er et dansk indierockband startet i 1998, hvis navn stammer fra romanen <i>Moon Palace</i> skrevet af den amerikanske forfatter Paul Auster.
</p><p>Siden debutalbummet <i>Privacy</i> fra 2001 har Kitty Wu været kendt for en alternativ rocklyd, som favner både de mest poetiske og mørke klange i genren. De
efterfølgende udgivelser, <i>The Rules of Transportation</i> fra 2003 og <i>Knives and Daggers</i> fra 2005, viste bandet som værende konsekvente og dedikerede til et udtryk, der sætter deres sange på spidsen og vidner om en alt-eller-intet tilgang til musikken<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden juni 2023)"">kilde mangler</span></i>]</sup>. Disse plader markerede også starten på et samarbejde med en række profiler, deriblandt Guy Fixsen fra Pixies, My Bloody Valentine, Rob Ellis fra PJ Harvey samt Anna Calvi.
</p><p>Kitty Wu etablerede i 2005 indiepladeselskabet Fast Getaway.
</p><p>I 2009 udgav Kitty Wu deres fjerde album <i>Someone Was Here</i>. Albummet var deres første som trio, og det er også i denne konstellation, at de i 2012 har
indspillet deres femte studiealbum <i>Carrier Pigeons</i>.
Bandet kastede sig ud i en arbejdsproces der, med fuldt overlæg, var både eksperimenterende og kaotisk, og som stod i rastløshedens og længslens tegn<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden juni 2023)"">kilde mangler</span></i>]</sup>.
Det var ikke kun en tilstand der kom til udtryk i studiet, men også fysisk og geografisk. Således så de første skitser dagens lys i Berlin, hvor sanger og sangskriver, Robert Lund, bosatte sig i en periode. Arbejdet med sangene fortsatte under forlængede ophold i New York<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden juni 2023)"">kilde mangler</span></i>]</sup>.
Sangene blev periodisk bragt hjem til bandet i København og siden hen forløst i Kitty Wus improviserede selvbyggerstudie, Kapitel 11 på Amager, for endeligt at blive mixed af John
O’Mahony (The Cribs, Metric) i det legendariske Electric Lady Studios, der blev grundlagt i New Yorks West Village i 1968<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden juni 2023)"">kilde mangler</span></i>]</sup>.
</p><p>Kitty Wu har gennem deres karriere imponeret både anmeldere og koncertgængere<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden juni 2023)"">kilde mangler</span></i>]</sup>, og det er også lykkedes at opbygge en international fanskare.
</p>","['rock', 'indie rock', 'alternative rock']"
345811,Knasterne,"['Carsten Mortensen', 'Henrik Overgaard', 'Lars Hansen', 'Lars Thaulow', 'Ole Hansen']","<p><b>Knasterne</b> var et dansk børnerockband, der eksisterede i perioden 1979-1983. Det blev dannet i Regstrup ved Holbæk på Sjælland og havde medlemmerne Carsten Mortensen, Lars Thaulow, Ole Hansen, Lars Hansen og Henrik Overgaard. Gruppen har bl.a. spillet sammen med det mere kendte børnerockband Parkering Forbudt og har udgivet to album, bl.a. <i>Drømme</i>.
</p><p>I 2009 har Knasterne holdt en genforeningskoncert.
</p>",['rock']
147662,Kogt i Roen,"['Mikkel Christensen', 'Tobias Christensen', 'Michael Sørensen']","<p><b>Kogt i roen</b> er et dansk standup-rock-band, som blev startet med inspiration fra grupper som Linie 3, Tørfisk, Lars Lilholt Band og Dubliners bandet blev startet i det herrens år 2004 og har allerede lavet to komplette udgivelser. Bandets formål er at få folk til at grine, og samtidig komme ud med noget god karma til publikum og sprede glæde og lykke.
</p>",['rock']
142728,KoLeN',"['Jonas Kaas', 'Allan Blumensen', 'Martin Højfeldt', 'Mark Ramirez', 'Jesper Riis']","<p><b>KoLeN'</b> er et dansk rockband centreret i Hedehusene, stiftet i 2005. Deres første EP <i>Ceasar's Call</i> sendte dem i finalerne i Melody Makers Contest, som vil blive afviklet januar-februar 2007. De er i øjeblikket (oktober 2006) i færd med at indspille deres anden EP <i>9.30 PM</i> som vil blive udsendt i november 2006.
</p>",['rock']
469754,Krisekoret,[],"<p><b>Krisekoret</b> er et musikalsk samarbejde, som består af musikerne Tania Ovesen, Michael Hardinger, Michael Bundesen og Kim Daugaard. Gruppen udgav i november 2010 singlerne <i>nedtur version 1</i> og <i>nedtur version 2</i>, som download.
</p>",[]
689841,Kræn Bysted's,"['Jakob Dalsgaard', 'Lars Dam', 'Ole Grønbæk', 'Karsten Kongsøre', 'Lars Lilholt', 'Inger Nyholm', 'Jacob Ohrt', 'Jens Jørgen Pedersen', 'Johs Stærk']","<p><b>Kræn Bysted's</b> var et dansk folkrockband etableret 1973 af  tre skolekammerater fra Aalborg Lars Lilholt, Jacob Ohrt og Lars Dam. Sangerinden Inger Nyholm fra Silkeborg kom med i 1975. Trommeslageren Jens Jørgen Pedersen i 1977. Gruppen havde gennem dens levetid fire bassister: Jakob Dalsgaard, Karsten Kongsøre, Johs Stærk og Ole Grønbæk.
</p><p>Kræn Bysteds startede som akustisk folkemusikorkester, der spillede traditionel dansk og irsk folkemusik. Lars Lilholt og Lars Dam havde lært den danske folkemusik at kende i Rebild Spillemændene - et løst sammenrend af spillemænd fra kanten af Rold Skov centreret omkring den gamle traditionsspillemand lillebilvognmanden Otto Trads. En polka efter Ottos far Jens Trads kaldet ""Kræn Bysteds rheinlænderpolka"" gav gruppen navn. 
</p><p>Kræn Bysteds udviklede sig gennem årene til at være Danmarks førende<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden Uge 52, 2013)"">kilde mangler</span></i>]</sup> moderne elektriske folk/rockband inspireret af engelske Fairport Convention og Bjørn Afzelius og Michael Wiehes svenske Hoola Bandoola Band. Lars Lilholt blev efterhånden gruppens sangskriver og kreative midtpunkt med Inger Nyholm som ansigtet udadtil, og de selvskrevne danske sange blev sammen med instrumentale medleys af spillemandsmusik med tung elektrisk rockbund gruppens kendemærke.
</p><p>Kommercielt slog bandet igennem med deres anden Lp i 1978 <i>Den anden Kræn</i>, der efterfulgtes af et stort portrætprogram på DR.
Gruppen spillede flere gange på Roskilde Festival samt Midtfyns og Tønder Festival – desuden på festivaler i Tyskland, Schweiz og Finland. Ved opløsningen i 1982 var Kræn Bysteds et af Danmarks største livenavne<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden Uge 52, 2013)"">kilde mangler</span></i>]</sup>.<sup class=""Template-Fact"" style=""white-space:nowrap;"">[<i><span title=""Dette udsagn mangler reference til pålidelige kilder. (siden Uge 52, 2013)"">kilde mangler</span></i>]</sup> Lars Lilholts solokarriere startede umiddelbart efter opløsningen.
</p><p>Gruppens to største hits var ""Hosekonen"", der er en rocket udgave af en gammel folkesang, samt ""Solens er så rød mor"", en socialrealistisk omskrivning af den gamle børnesang.
</p>","['rock', 'folk']"
226757,Langsyne,"['Ulrich Naehle', 'Egbert Froese', 'Matthias Mertler']","<p><b>Langsyne</b> er et tidligere dansk hard rock-band, som aldrig opnåede at slå igennem for alvor, hverken på den internationale eller nationale scene. Bandet blev dannet i 1993 og eksisterede frem til deres opløsning 29. marts 2007. Blandt deres mest kendte numre er <i>Celebration</i> og <i>The Final Words</i>.
</p>",['rock']
404288,Lars & the Hands of Light,"['Lars Vognstrup', 'Line Vognstrup', 'Kristian Mondrup', 'John de Lira', 'Mikkel Andersen', 'Peter Leth', 'Thomas Styg']","<p><b>Lars &amp; the Hands of Light</b> er et band-projekt centreret omkring sanger og sangskriver Lars Vognstrup, også kendt som ""Lars I Lommen"".
Udover Lars Vognstrup (vokal og guitar) udgøres bandet af hans søster Line Vognstrup (diverse instrumenter og kor), Peter Leth (trommer) samt Thomas Styg (kor og keyboards).
</p><p>Lars Vognstrup startede sin musikalske løbebane sammen med vennen Kim Pedersen aka. ""Kim LAS"", og i 2004 udsendte de singlen ""For Kristoffer"" under bandnavnet Money Your Love. Han har været sanger i rockbandet Raunchy (1994-2004), rapper, sanger og guitarist i Junior Senior (2000-2006), og udgav i 2006 albummet <i>Brand New Pants</i> som den ene halvdel af duoen Wolfkin. Senere har han spillet i amerikanske IMA Robot, skuespilleren Ryan Gosling's band Dead Man's Bones og arbejdet som DJ i Hollywood, Californien.
</p><p>Line Vognstrup fik sin pladedebut på albummet <i>Brand New Pants</i> af Wolfkin og sang live-kor for duoen.
</p><p>Trommeslager Peter Leth har tidligere spillet i Junior Seniors backing band.
</p><p>Thomas Styg har tidligere været live-musiker for Money Your Love. På coveret til bandets album krediteres han som ""Thomas Stück"".
</p><p>Bandet skrev i sommeren 2009 kontrakt med det danske indie-pladeselskab Crunchy Frog.
</p><p>Første single ""Me Me Me"" blev udsendt 14. juli 2009, og sangen blev 15. februar 2010 genudgivet på en 12"" EP med remixes af Trentemøller, Laid Back og Money Your Love.
Anden single ""Hey My Love, Hey Love!"" blevet udsendt 9. november 2009, og blev Ugens Uundgåelige på Danmarks Radio P3 i uge 46, 2009.
Tredje single ""Multicolored"" blev udsendt 15. februar 2010 efter udgivelsen af debutalbummet.
</p><p>Bandets debutalbum <i>The Looking Glass</i> blev udgivet den 25. januar 2010, og blev udnævnt til Ugens Album på Danmarks Radio P4.
</p><p>Albummet blev modtaget med meget blandede anmeldelser fra de danske musikmedier.
</p><p>I januar 2010 blev gruppen nomineret til Danmarks Radios talent-pris ""P3 Talentet"".
</p><p>Bandet har i perioden 2010-2012 været tilknyttet eksportstøtte-ordningerne fra ""Music Export Denmark"" (MXD) og har i den forbindelse blandt andet deltaget i den amerikanske festival South by Southwest (SXSW Music) og givet koncert i Tyskland og Japan.
</p>","['rock', 'indie rock', 'hip hop']"
87957,Larsen and Furious Jane,"['Keld Jørgensen', 'Tom Jørgensen', 'Mikkel Bolding', 'Tore Johansen', 'Torsten Larsen']","<p><b>Larsen &amp; Furious Jane</b> er et dansk band fra Århus. I 2011 udgav de deres fjerde album, med navnet Dolly.
</p>",[]
344745,Last Mile,"['Peter Høj Larsen', 'Lennart Egon Hansen', 'Jacob Bredahl']","<p><b>Last Mile</b> er et dansk hardcore/metal band. Bandet blev dannet i 2007.
</p><p>Bandet blev stiftet af Jacob Bredahl efter han i september 2007 forlod metalbandet HateSphere, fordi han havde lyst til at prøve noget nyt. Efter en demo i slutningen af 2007 udgav Last Mile sit debutalbum, Last Mile i august 2008. Dette album vandt ved Danish Metal Awards (DMeA) 2008, prisen for bedste danske metal cover. Året efter fulgte The Heavy Weight EP. Omkring nytår 2009/2010 lavede Last Mile en tributesang til den danske UFC fighter Martin Kampmann, sammen med det danske reggaeband Blunt. 
</p><p>Last Mile har af forskellige årsager haft et par udskriftninger af deres trommeslagere. I efteråret 2009 blev Christian Vest bandets nye sanger og frontmand. Han forlod dog bandet allerede i starten af 2010, og bandet står pt. uden forsanger.
</p>","['heavy metal', 'hardcore punk', 'reggae']"
183110,Led Zeppelin Jam,"['Thomas Carlsen', 'Henrik Tvede', 'Carsten Neumann', 'Lars Vilmar Jensen', 'Simon Vilmar Jensen', 'Martin Schwerin', 'Ivan Horn', 'Michael Friis', 'Peter Andersen', 'Erik Hagström', 'Tim Christensen', 'Alex Nyborg Madsen']","<p><b>Led Zeppelin Jam</b> er et dansk kopiband, som spiller coverversioner af Led Zeppelin-sange. Jam-bandet har indtil videre udgivet 3 cd'er og optrådt til mange koncerter og festivaler rundt omkring i Danmark – bl.a. Roskilde Festival i 1993.
</p><p>18. december 2000 spillede Led Zeppelin Jam det, der skulle have været deres afskedskoncert i Pumpehuset i København. 
</p><p>I anledning af kronprinsens bryllup i 2004 med den australske Mary Donaldson blev der 7. maj afholdt Rock N Royal i Parken og efter kronprinsens ønske blev Led Zeppelin Jam inviteret til at optræde – hvilket de så gjorde. Siden da har Led Zeppelin Jam fortsat deres samarbejde, og optræder stadig.
</p><p>Den 7. september 2008 optrådte bandet på Egegård Skole i Gladsaxe for at markere 40 års dagen for Led Zeppelins verdenspremiere den 7. september 1968 i Gladsaxe Teen Club, en koncert, der blev afholdt på Egegård Skole.
</p><p>Led Zeppelin Jam udmærket sig ved at have to trommeslagere, som ikke kun spiller sammen, men også spiller op mod hinanden. De to trommeslagere er far og søn. 
</p>",['rock']
141315,Les Rivals,"['Peer Frost Johansson', 'Flemming Preisler', 'Henrik Hviid Carlsen', 'Bjørn Uglebjerg']","<p><b>Les Rivals</b> blev dannet i januar 1963 på Frederiksberg, orkesteret startede med at kalde sig The Spiders og senere The Foottappers, efter idolerne The Shadows' hit <i>Foot Tapper</i>, men skiftede navn ved en amatørkonkurence juni 1963 til Les Rivals, da alle orkestre hed noget med ”The”.
</p><p>Den første besætning af Les Rivals var Peer Frost på guitar, Flemming Preisler på bas, Henrik Hviid Carlsen spillede rytmeguitar og Bjørn Uglebjerg slog på trommerne. Lidt senere kom Per ”Kreller” Frederiksen med som sanger, debuterede den 7. april 1963 i Blue Star Pop Club, tiden var kort som sanger i Les Rivals. Det samme var tiden som trommeslager for Bjørn Uglebjerg, hans job blev overtaget af Bjarne Arentdal.
Gruppen købte det sidste nye inden for gear og fik job hos Stig Lommer i opsætningen <i>Sextase</i>.
</p><p>Maj 1964 kom der igen en sanger med i gruppen, det var Peter Belli, og gruppen blev til Peter Belli &amp; Les Rivals, eller i folkemunde ”Peter Belli og rivalerne”. Peter Belli &amp; Les Rivals havde succes først på spillestedet Place Pigalle, derefter i Hit House. Efter udskiftninger kom gruppen til at bestå af Peer Frost, guitar, Henrik Hviid Carlsen, guitar, Per-Olof ”Flob” Hansen, bas og Niels Kjær på trommer og selvfølgelig Peter Belli som sanger.
</p><p>Efter uoverensstemmelser om penge, honorarer til pr-manden og manager, fyres tre medlemmer Henrik Carlsen, Per-Olof Hansen og Niels Kjær. Disse erstattes med folk fra The Lions, Black Devils og The Scarlets. Men er ikke nogen succes, folk vil have de rigtige Rivaler på scenen. Gruppen forsones igen, men det bliver ikke som før. Man forsøgte med dansksprogede sange som <i>Helt igennem respektabel</i> en Thøger Olesen-oversættelse af Kinks-nummeret <i>A Well Respected Man</i>. Det blev en succes, pladen kom på hitlisten.
</p><p>Udskiftningerne i orkestreret var ikke forbi, en ny trommeslager kom til, Preben Devantier. Der blev lavet et tv-program med titlen <i>48 timer med Peter Belli &amp; Les Rivals</i>, som blev sendt den 30. april 1966. Kort efter kom der en debat om stofmisbrug blandt rockmusikere. Her tilstod Peter Belli at han havde røget hash – det blev enden på Peter Belli &amp; Les Rivals. En tur i retten og derefter en tur i fængsel for Preben Devantier og Peter Belli.
</p>","['pop', 'rock']"
